,a,b,y
10672,0.2046089953979204,0.3256410934056912,0.0707705048255491
10673,0.1815216071755538,0.5566023915722343,0.1371371746970192
10674,0.013982764100023,0.1726562841463123,0.0087681626485658
10675,0.7718634919012762,0.6819330608323677,0.5319760748291601
10676,0.8751003153072484,0.63486409200102,0.5738736092809879
10677,0.6142088746423968,0.2024499189251566,0.1678637905665225
10678,0.1882141303320803,0.5504132952538733,0.1373241877731845
10679,0.2852994438035634,0.8117411650247505,0.3029293639851643
10680,0.4759624769716464,0.3748371399781078,0.1821957454041154
10681,0.9544176982241488,0.2469934544181719,0.363293242031527
10682,0.2473699674015694,0.7012401048356441,0.226501665159765
10683,0.7317009081943247,0.070806286152833,0.1620940397405299
10684,0.439481260491031,0.8326969998903214,0.4073693918880867
10685,0.2978697401716914,0.943485245811478,0.3878723106431472
10686,0.4559502122434819,0.9648138777759157,0.5080862090225947
10687,0.0712120707781089,0.4325508019939952,0.0638782717942637
10688,0.7987474153030628,0.6232201992904265,0.50893577075064
10689,0.2433202191343916,0.8573884379951799,0.304959616426897
10690,0.7254666588191387,0.2234302131624432,0.2266278397023212
10691,0.0683535097979897,0.027703440371736,0.0023223891418843
10692,0.955170359346454,0.3845769439653463,0.4517759757936679
10693,0.1930294960442066,0.8843956917654278,0.2921955104750221
10694,0.8828084397131922,0.5050859795194133,0.4848343350331347
10695,0.8095340648547411,0.5302337169168866,0.4517944356330197
10696,0.9679326866467431,0.691493305144459,0.6931040799359919
10697,0.4779265882008938,0.5745332626378009,0.2788040408303276
10698,0.7274519787149035,0.0544781563980619,0.1538878442731652
10699,0.370738526626894,0.5608757470127824,0.2184552895866293
10700,0.1843820986059516,0.6479768987496722,0.1743889272425035
10701,0.4431092428584832,0.6416136484511467,0.2961607316436773
10702,0.1657614762035584,0.7283644459449182,0.2012317046954311
10703,0.9821184517405972,0.5199347586486518,0.5678719462732928
10704,0.0962537268381813,0.9000838674569075,0.2498709217384973
10705,0.5892560196936906,0.4642735446647374,0.2793682962432904
10706,0.6265109520663723,0.5182009062713355,0.3298196463049607
10707,0.5381199950582138,0.7803274904573739,0.4375377717451008
10708,0.6622356680641854,0.8332581841489897,0.5629343073260441
10709,0.1161895093452601,0.6483795260744104,0.1471410391615154
10710,0.5550602498420495,0.1263767325879497,0.1168757935421116
10711,0.2872341634290464,0.3319613401600237,0.0965035245424294
10712,0.9402467446264456,0.0201561137608578,0.2321524657851224
10713,0.7621289450860557,0.2954580374404851,0.2815199825630292
10714,0.9725875946492456,0.5702601745082033,0.5991380436754712
10715,0.0375588931611308,0.805253167767035,0.1787995026900378
10716,0.2851546111558636,0.5856660859443048,0.1908757163453434
10717,0.1954372782774724,0.0398957669241514,0.0139392160016333
10718,0.0111554259005227,0.2591136768711882,0.0183864446076503
10719,0.2423439480083537,0.5780777824400569,0.1694216171710517
10720,0.6788270130967287,0.7090674709980691,0.4848411246049952
10721,0.231106295126646,0.8664779837118596,0.3032311098097205
10722,0.5090417117601365,0.9676721683590076,0.5488898494589625
10723,0.8878848600817056,0.8918114605889396,0.7972195736449474
10724,0.6938100762496809,0.4673410035648164,0.3393591433860108
10725,0.3946587376531559,0.7469503156270333,0.328040339886052
10726,0.3724969406867718,0.2405344992931811,0.0945904246586226
10727,0.4557700756884176,0.0638325724125178,0.0679537317500939
10728,0.1770547508262271,0.0550705479256821,0.013561891127026
10729,0.6340484308444542,0.24131240586485,0.1928639720447086
10730,0.3641801956832094,0.0375421307933133,0.0406182613763704
10731,0.8524294290817213,0.8502960969192893,0.7297521282890121
10732,0.7566095367927459,0.4899344034238314,0.3911081712030664
10733,0.6105590617503646,0.8109226270213041,0.5085943586495625
10734,0.3642296029422201,0.9399244562280724,0.428107631622747
10735,0.2099476141005033,0.993935570272202,0.364811216807451
10736,0.7762102142855515,0.9371901126899848,0.7389341268639684
10737,0.4864456666523363,0.716576755719671,0.3642818034817209
10738,0.22476693461963,0.4419919624804497,0.111900090402606
10739,0.1951892880369179,0.5980014949767771,0.1583623207899304
10740,0.1654133391458974,0.8165191101158759,0.2426961877497044
10741,0.7772196222659181,0.8975795050609954,0.706013542223181
10742,0.2290044002862977,0.9564951095101928,0.3537540917892077
10743,0.5266818558682116,0.7306260489154728,0.39789889063118
10744,0.451580307694861,0.5399685886680635,0.2474663801257142
10745,0.5796544736907346,0.9683986822724008,0.6032023180346499
10746,0.8772208438400293,0.9586516627397872,0.8483441126762704
10747,0.8678126263050594,0.4775661390591466,0.455584855292676
10748,0.4511099831908818,0.6486764578413071,0.3044433672611268
10749,0.0153674059512945,0.8092896887400362,0.1711798682656954
10750,0.4264758652556682,0.4330911694137803,0.18597123010974
10751,0.6062391103379168,0.8294007276764029,0.5187765058641118
10752,0.5578066911935141,0.1114585768999639,0.1127376482657936
10753,0.6513850724789253,0.48116512256778,0.3228478749049873
10754,0.1540873157045723,0.4826259412917233,0.102043299329119
10755,0.6465837045254182,0.6846761262000967,0.4460795833035353
10756,0.1826653502766214,0.1164162526744036,0.0225144296373064
10757,0.7505804042026886,0.1032133082125744,0.1834748003479329
10758,0.3391131054687294,0.9006198970400893,0.3868581371945604
10759,0.7099488024812186,0.3037499246882394,0.258639986841584
10760,0.0478691973852678,0.3269314842103633,0.0353591770595899
10761,0.4078906880256501,0.7768831849365578,0.3533161100362763
10762,0.7050875259255442,0.4149205927421552,0.3157352852972808
10763,0.2268875721888084,0.8329469538639149,0.2827313597217042
10764,0.7953468335374226,0.4014799134363089,0.3605304177065311
10765,0.6308271543798449,0.7606209515032087,0.4873287659432745
10766,0.5876059443494793,0.5253245895222,0.3117604846049011
10767,0.353575433589391,0.9358541923406724,0.4184953840351568
10768,0.4824877405125254,0.3273980918572438,0.1650934223613639
10769,0.597394208992385,0.3627006972081941,0.2320114454387591
10770,0.472497633058284,0.9700135336740238,0.5237590720824604
10771,0.6983658223110245,0.7375456405537674,0.5189696832931594
10772,0.4337295379298706,0.7725888572574755,0.3662821684717233
10773,0.202288388400798,0.2959849929081726,0.062492131968072
10774,0.2139498660900227,0.532059216538705,0.1400822459899929
10775,0.0058042051634241,0.3135497186141665,0.0256714512346627
10776,0.3009803412040723,0.2598761250933936,0.079174997641136
10777,0.7489739432216999,0.5352560959182917,0.4151149082864339
10778,0.7942224130515608,0.987788136749368,0.7992982767105756
10779,0.2024827633662994,0.2146286251864733,0.0437915983199505
10780,0.9591160966657456,0.242526614092076,0.3634331674456136
10781,0.5024405635284277,0.2431357603155572,0.1399146438714205
10782,0.9170476863972172,0.7917243132192455,0.7349416045307315
10783,0.706818415640304,0.5104962797796915,0.3729825534070183
10784,0.7224877347134226,0.3847783738213959,0.3085914212110488
10785,0.0850500147850209,0.8438133367895524,0.2171733582288906
10786,0.220007665569877,0.2974989244886053,0.0674094756921534
10787,0.0088154959832228,0.3922288232796961,0.0404846593147818
10788,0.716181478106467,0.0736226098768895,0.1570030670819003
10789,0.3444641828919952,0.1189134139265768,0.0540438356369815
10790,0.7867116556828814,0.1367348751473204,0.2146323323141339
10791,0.3389617007615044,0.3469849028851174,0.1184314272749276
10792,0.819395348842114,0.5240998580481803,0.4543116022940558
10793,0.1307080794885775,0.0007443356207872,0.0043491353358564
10794,0.17338619074655,0.1899376017619603,0.0332257441562253
10795,0.3409021662793527,0.1756549126426749,0.0671608467460094
10796,0.4085180984814409,0.253353905361613,0.1102628738327833
10797,0.3487290259082192,0.1660855519729918,0.0667083937653834
10798,0.7637044426046876,0.1951336161487162,0.2314005801785384
10799,0.0969586813178404,0.9839077653849264,0.2940675056943984
10800,0.3512434237189749,0.5947468244190571,0.2252499543919081
10801,0.8373029422292173,0.76271440845695,0.6443688370586451
10802,0.0668020989875033,0.8193661985859054,0.1976678208029457
10803,0.9424143519426528,0.667699194605911,0.652522668958038
10804,0.9863909924066384,0.704099881062134,0.7192971368156483
10805,0.0885748322757231,0.6323010557839154,0.1308044752639232
10806,0.2912944197797498,0.6493915653106018,0.2227323368856292
10807,0.3724286626773454,0.9284754897237472,0.4259763491010496
10808,0.7764497368383234,0.1857436473249362,0.2330226936215483
10809,0.5959716131902342,0.2747376879939943,0.1908204377126829
10810,0.6444141431444533,0.0932611463871292,0.136962356181172
10811,0.7575667715118007,0.8373477853040069,0.6402682619700867
10812,0.1179878689587821,0.4487678229928838,0.0808518345155406
10813,0.8332720966125904,0.907129826500774,0.7624056108704967
10814,0.7056728518431584,0.4116871798178981,0.3142439752629145
10815,0.5773851290649988,0.4426264863941569,0.2618747478069463
10816,0.8898022240340839,0.4483689895440569,0.4507157030922169
10817,0.7003590020879075,0.6125101522008821,0.4338380275328595
10818,0.2017151261958577,0.766145456133324,0.2357890831487283
10819,0.4297776888255658,0.3513020608042453,0.1535588300051487
10820,0.494080008494636,0.6301830056776807,0.3181445132370217
10821,0.0552217779463314,0.2039731179451303,0.016910279564322
10822,0.9547092818801703,0.5540625366013965,0.5729645759218525
10823,0.1285869270833994,0.5466001240957972,0.1147485049790121
10824,0.6975137015405745,0.8887406194137186,0.6333360606975572
10825,0.5062690939419366,0.8958701761920803,0.4948506203384056
10826,0.025634176886678,0.4872247287906565,0.0662064654164927
10827,0.92481699728678,0.0246001509573362,0.226871926325695
10828,0.8519008489035649,0.8446454762178036,0.724465085758514
10829,0.5242973409953152,0.0006224879030984,0.0693508129236925
10830,0.2289595477537243,0.4782669565010892,0.1258955570046338
10831,0.1216320341452881,0.0197907088567879,0.0050339606389336
10832,0.3634197988492924,0.3526011152251342,0.1290438190359661
10833,0.255447483842408,0.636782422133053,0.20037726213912
10834,0.5067292934520098,0.3712112422642123,0.1940050938889257
10835,0.9664819496322604,0.9269171756598608,0.9023396005163944
10836,0.574996717553813,0.6407814808955999,0.3720453811186594
10837,0.8899979598552067,0.6464618782195478,0.5941899065482671
10838,0.6509277697976062,0.3744474753171096,0.2646343512332383
10839,0.4752822550594482,0.0385445978647602,0.0664511081673789
10840,0.8546718111200079,0.7382002843128302,0.638625724244017
10841,0.4714035470704826,0.7162646804010361,0.3550427236880621
10842,0.8686934729497215,0.5301397927923839,0.4925077081447286
10843,0.2915986899727321,0.4162796337411459,0.1261266759440016
10844,0.1288227577776492,0.5383320439729455,0.1120345437792623
10845,0.8553787658936042,0.7468362055043948,0.6461394853045845
10846,0.5874593249705048,0.7128052842911489,0.4255509534690506
10847,0.8891592391647785,0.6581279929249977,0.602594158821276
10848,0.9378977117335308,0.9038024406801264,0.8537359513442241
10849,0.0536324220904621,0.6099053647699939,0.110824212004705
10850,0.5010069641389633,0.0145100516881674,0.0668886940429337
10851,0.3749927384662155,0.6180810508193204,0.2482299457583479
10852,0.6259054483648028,0.6125763075327558,0.3860691577623769
10853,0.7936508584507055,0.0696381031098985,0.1875777152539317
10854,0.2806113104152193,0.4277416680472398,0.1262960651926143
10855,0.5568402438177141,0.6511143972080344,0.3672729641493964
10856,0.7087818612819992,0.7045208545081612,0.5027550338056472
10857,0.1344411892056781,0.8930744997133685,0.2657530147674429
10858,0.8141281065392354,0.8414044160374584,0.689861446668384
10859,0.606155166456422,0.1165550556760079,0.131462102712747
10860,0.9496088222160612,0.608801383358317,0.6112870216515701
10861,0.3395544445135963,0.5964980252366426,0.2205424176146924
10862,0.1081540726213424,0.3037563780922214,0.0427072378267918
10863,0.5065392791986632,0.1841108340892049,0.1200584363092251
10864,0.0858172228618493,0.1995142159899416,0.0204924339942848
10865,0.9695994111822956,0.1775527143505399,0.3312180078130837
10866,0.0386878665466374,0.8062861296058553,0.1797179517333251
10867,0.7535605486401425,0.1483971839102441,0.2047597947274828
10868,0.5251418747199983,0.2643993415593715,0.1569021620406097
10869,0.3686483649633272,0.217794470670961,0.0865629774029095
10870,0.0658471144447736,0.7128766879010938,0.152640604684998
10871,0.6222136979477234,0.1584003062575733,0.1533721719138291
10872,0.5852643255637366,0.0240656228994177,0.0934484757666392
10873,0.2809043895401361,0.374235845371521,0.1080332831713959
10874,0.9102901308021728,0.3051027590658625,0.371799885473298
10875,0.3041328699738079,0.3977157823870852,0.1239868948743768
10876,0.4497592204170129,0.7538367354505698,0.3646302830237691
10877,0.5438033353375021,0.0123672533557185,0.07785428167228
10878,0.1002394134904387,0.0377086520227675,0.0047896967266726
10879,0.9322317980301038,0.2556517524399931,0.3551584348710245
10880,0.3745643096363755,0.889233253766421,0.4020217036299324
10881,0.0807852867601821,0.1690792098987789,0.015714568771628
10882,0.3873202897680868,0.9970657276864172,0.4824025146531393
10883,0.6002476696107838,0.8057150073549779,0.4975499534988772
10884,0.5136912876221897,0.4561492580866433,0.2367475842893726
10885,0.6945941888821094,0.7478830757607081,0.5237268210350658
10886,0.0554881132851073,0.5188295757061645,0.0830246529277767
10887,0.2845620016988814,0.5660080294532226,0.18210130439456
10888,0.8192921656267461,0.5807879183910222,0.493387744076432
10889,0.0798996941043949,0.6487385819406196,0.133636813028754
10890,0.855550269119064,0.0607658825203549,0.2113289327601273
10891,0.0919030007167107,0.6165152765094799,0.1263225363769598
10892,0.8345169481734583,0.7169685513197389,0.6058707514597864
10893,0.3608155247243593,0.3107317897349085,0.1135109617112402
10894,0.6122550884111154,0.9786060872285948,0.6370234235713976
10895,0.1528986095206787,0.1444491092993309,0.0222543411176232
10896,0.0661736962114854,0.9104678814552534,0.2400901195074571
10897,0.215954437999129,0.6764682493669377,0.200464702095899
10898,0.1278634298076351,0.6643329816108076,0.15796677861122
10899,0.3124293839858347,0.8760470601360616,0.3555306163664968
10900,0.5144219172356223,0.8317523777935482,0.4561351435507014
10901,0.5888037258057158,0.3454440538255626,0.2196872729027801
10902,0.7899274887306317,0.7053894492684709,0.562796575522092
10903,0.6562892285880237,0.0506039921412998,0.1257697293171457
10904,0.608804090861038,0.4640313567204331,0.2897007092508059
10905,0.411812984771979,0.937803381016791,0.4584740764810551
10906,0.4738440553183574,0.2740970821264881,0.1408041498847795
10907,0.414551992576276,0.0499721809222829,0.0543108513711092
10908,0.8422293431082962,0.5829612289460059,0.5112440248884867
10909,0.2300177437106201,0.355109653804974,0.0861769984681775
10910,0.0057213616348372,0.3796940455777373,0.0373907509900297
10911,0.6513688626864176,0.5824734104743772,0.3831812469885531
10912,0.2024774045065383,0.6216063727217787,0.170938262358337
10913,0.8901820541138665,0.4373341464890456,0.443566512615573
10914,0.8591109117945482,0.5075633791655093,0.470122314542086
10915,0.0767331402013551,0.993283422303456,0.2881938487961756
10916,0.1063964035686722,0.9571746178669632,0.2847315119550553
10917,0.495208818661804,0.7073367732151611,0.3639928303514199
10918,0.6092684634091948,0.161484024694099,0.1495216335357417
10919,0.2749290047661806,0.3599701101025482,0.1014608038175557
10920,0.7168516047046388,0.8831128211032621,0.6443307992749273
10921,0.5949607460022842,0.423577713933382,0.2611184202198656
10922,0.3248485296412657,0.9553942596210284,0.4125540944992809
10923,0.0253733954408039,0.4883153841277313,0.0664209041931
10924,0.7502066767101782,0.8617931374122584,0.6540598645045514
10925,0.214769810751895,0.0353798849509143,0.0157496650410368
10926,0.8345364782125253,0.4341757877312215,0.4051407188926486
10927,0.4203218569793294,0.7002813554280579,0.3160785055888737
10928,0.5771208266319431,0.863588585558331,0.5224478857616098
10929,0.8730143576629498,0.6096498731748049,0.5533094309699546
10930,0.8636879270765789,0.173266851878985,0.2706400428156837
10931,0.371547505646198,0.8858188376187056,0.3979405270250968
10932,0.2089045967349436,0.5748291731793906,0.1546083049704768
10933,0.775204352294692,0.1080211904251783,0.1963422746772496
10934,0.4331127620600469,0.4638596971032858,0.2025093241509225
10935,0.1920564310491348,0.6989628614816706,0.1998352093887137
10936,0.904493335945584,0.4510283086418895,0.4624791312694998
10937,0.1981190874803014,0.8708143617365275,0.2876076084638092
10938,0.0258091083436381,0.4237061158913014,0.0508619614789581
10939,0.020281498391882,0.5834689406788596,0.0917529830660131
10940,0.6223621413873434,0.211176317818174,0.1748748076650539
10941,0.6617248046666628,0.5127006301070971,0.3471637663027084
10942,0.3110650888047976,0.2228635172682656,0.0717544907462606
10943,0.320035047295063,0.225193420178924,0.0748237678492378
10944,0.3395194378112811,0.2799103384828976,0.0965757926625746
10945,0.6802096802746489,0.0442004985478961,0.1320800261995429
10946,0.0581381614565385,0.1633141904698182,0.0123440154785143
10947,0.9291862025607408,0.4243724452226165,0.4611397856597506
10948,0.2225377730465842,0.131064149188854,0.0314709621349425
10949,0.999748359492302,0.1333884657369323,0.3231730197728237
10950,0.1715355886606095,0.9679587885806232,0.3268322019916512
10951,0.7716044612632658,0.4271092593142372,0.361668886305809
10952,0.2234293408207358,0.403743944953897,0.0990072765518373
10953,0.080852879610261,0.2677431121903619,0.0305873533007562
10954,0.874999100804024,0.5124614325071711,0.48453149194016
10955,0.8588158190957315,0.5960815040968392,0.532778978520989
10956,0.4036007323947878,0.4181971698513754,0.1699873189817489
10957,0.7024489478523687,0.393819485364292,0.3024921678739295
10958,0.5571078122424254,0.7004461929141144,0.398053763700903
10959,0.8530202379063967,0.9498031554038951,0.8180758561934782
10960,0.3150796548541114,0.8778465213187125,0.3581978169979045
10961,0.523711769071169,0.1186235708840575,0.103847674258436
10962,0.4854088609258304,0.6523268393866521,0.3258156111930055
10963,0.3539324324786497,0.0070478088010355,0.0327969316365198
10964,0.8915220830946515,0.6331094111142859,0.5850761469038479
10965,0.1658903951688859,0.4643665227548124,0.099984131447323
10966,0.1495198794035339,0.49112673151596,0.1033080412884863
10967,0.576952906699856,0.5880419863691689,0.341612962304087
10968,0.6575436596241606,0.7426760667721156,0.4934915669680926
10969,0.1946338855701146,0.7294781205336005,0.2149548372266624
10970,0.3907468159302038,0.0444802704392853,0.0476761945079174
10971,0.9466350045298604,0.7365149001799836,0.7130650172377359
10972,0.2466359630970725,0.8298390938720693,0.2916790115295116
10973,0.6684109486851462,0.0681745232755122,0.1365575298451144
10974,0.74020503725434,0.3229555958410553,0.2844957682655093
10975,0.4481623892512107,0.792086138515773,0.3871767251314156
10976,0.9375964688553492,0.4931205504069331,0.5152134647723909
10977,0.7367121162016026,0.6949104238942779,0.51587271413725
10978,0.4579590060896609,0.5023297988051721,0.2321083605078338
10979,0.5693780037237536,0.978249696636988,0.6028711771794514
10980,0.6926655132852837,0.9362191490338074,0.6678360266885068
10981,0.5922347005871641,0.2811530727592752,0.1919963613374947
10982,0.8787636432720299,0.3858955699508011,0.4025549000969886
10983,0.3569154927482794,0.4313580122913028,0.1564018560615056
10984,0.2999082851113533,0.1042072353893657,0.0411042956263792
10985,0.2138549656502731,0.4040862017437267,0.0961140078988338
10986,0.0377858085434843,0.7748694033389805,0.1662330576730569
10987,0.0430171981190658,0.8469198703966149,0.1993532229228105
10988,0.870120602830516,0.8861574322551314,0.7763773020366388
10989,0.6784441472009652,0.0145594056892438,0.1208752363181686
10990,0.6605820734828967,0.7888280096846374,0.5287744687916801
10991,0.6146890270556614,0.5026416843791063,0.3142299048353614
10992,0.8492829879858411,0.2061648870633734,0.2803800824916997
10993,0.4803030315655451,0.4987589142599404,0.2412719484694107
10994,0.8704762650157862,0.8442839822128673,0.7401037459730719
10995,0.3594720488345346,0.4342614630853568,0.1585760051425689
10996,0.9267771731141332,0.9904886683154202,0.9252337264386
10997,0.6987095042873671,0.6167003613967361,0.4355189042466147
10998,0.2571964702975953,0.4897773107329482,0.1404440090851426
10999,0.5641273289264321,0.2948975415400583,0.1857338823066558
11000,0.5330706340959611,0.0110513704487855,0.0745176179696902
11001,0.1379091888007901,0.61056536254167,0.1410110538282128
11002,0.5912873546935691,0.5775116315753279,0.3438472164012293
11003,0.3148092889281521,0.5168287502735232,0.1740843725984441
11004,0.0523527023280281,0.5377194308801001,0.0876421893381733
11005,0.94872747655543,0.8435458661165633,0.8085248774552999
11006,0.641538595552155,0.316878750547464,0.2312003414821695
11007,0.876984857599849,0.5502692704477075,0.5127244330795194
11008,0.6761068301047831,0.6799665647170576,0.4628630919375951
11009,0.3570105297522237,0.2098247711006986,0.0808713222708659
11010,0.5127266156122217,0.9248451744193404,0.5201769191643356
11011,0.6757975621900585,0.737143056148198,0.5024985526485051
11012,0.9603245158364712,0.0532968846145883,0.2585944822749635
11013,0.2536885296918602,0.8651307941075844,0.3150773991383471
11014,0.8750428383653838,0.9298960454124888,0.8199959913440447
11015,0.9241472763716456,0.7936921546392735,0.7427619989542557
11016,0.6704659157050873,0.4262364735013177,0.3027325401468643
11017,0.9313366389258646,0.9944045965030884,0.9334318930860698
11018,0.3979084995193833,0.1244393653747633,0.0686744184563853
11019,0.9530878226703338,0.536620787654907,0.5585769532759423
11020,0.7028357115521688,0.1703955500370921,0.1919252527445572
11021,0.0420089253627662,0.439361040207596,0.058325845960806
11022,0.906941009446855,0.927450138553004,0.8469742840075231
11023,0.4845092311264515,0.7942832512807821,0.4116150353891057
11024,0.4603615916165585,0.7821037251775971,0.3885616845579873
11025,0.5665091922696518,0.3538636570160446,0.2132106781213772
11026,0.1493957773249195,0.934296200051796,0.2956056322956851
11027,0.4692013199164945,0.3682711879758743,0.1765325294378524
11028,0.8311896998797167,0.0399745491163442,0.1910150231043919
11029,0.0154836230904969,0.6378190273996283,0.1074322126885088
11030,0.2729376779139655,0.3626577174978471,0.1016835004331154
11031,0.0024547709767523,0.1537291699975184,0.0061401469167253
11032,0.4157425618348047,0.9346840954662552,0.459024646617759
11033,0.7283702643931291,0.6372572833268565,0.4694066837944406
11034,0.7988318798367954,0.9405558864672284,0.76151874765941
11035,0.9452608193762732,0.5829949202370635,0.5878591764149133
11036,0.6085503596284914,0.0638654384463279,0.1138007885076376
11037,0.254646009199826,0.0299413476557144,0.0203845476777917
11038,0.9242174254874064,0.900586518707195,0.8381432628083876
11039,0.7753740412025261,0.0387290155837274,0.1668116109918897
11040,0.5744716678576678,0.6151929319251322,0.3562344233246532
11041,0.6956925131282832,0.2979841070840466,0.2485238197771379
11042,0.9243858440186908,0.6876772927255485,0.6541045631677692
11043,0.712447585414113,0.2847303592070653,0.2502779654107639
11044,0.3684022015448889,0.0372232072137829,0.0414113726303266
11045,0.7130818069067261,0.7308588291409396,0.5247893742435793
11046,0.0402811908000637,0.3109112899612943,0.0310450495719274
11047,0.3864446120958743,0.550814268887024,0.2211102295292482
11048,0.4063535787309425,0.7738873747354713,0.3506177214980104
11049,0.1668507771221379,0.7028428778540486,0.1903844054132869
11050,0.0230872160909168,0.3485808140977909,0.0347707864014436
11051,0.1333912640814904,0.7478474887472067,0.1954733730316223
11052,0.6546707094675124,0.9257067903956748,0.6286534498235837
11053,0.8023491314887996,0.6099915823871226,0.5020676753423118
11054,0.9882777846977512,0.7035256556857462,0.7204145092694368
11055,0.3463895423073441,0.8659322581729155,0.3699395296112208
11056,0.5994242828827169,0.8436641145454072,0.5241739704742916
11057,0.9372154202662591,0.351611120780943,0.418086078249148
11058,0.1670543393418725,0.9917282190175388,0.3379906048170457
11059,0.7176995380898487,0.0285667957074994,0.1401699193151031
11060,0.7550354915581278,0.9867350549371472,0.7636084422489842
11061,0.0889822249449784,0.2460039852450841,0.0282455213491498
11062,0.8613141328940646,0.440449318128028,0.4265241300257497
11063,0.8131661753874014,0.8837133515675044,0.7247512562785556
11064,0.033405517775995,0.2443356439181972,0.0194170033741897
11065,0.0910912624987234,0.2247878960246091,0.0251152060838685
11066,0.0491305871936795,0.6431266749587008,0.1206254032388658
11067,0.3347686974225008,0.7054701747964548,0.2723701963902775
11068,0.509327278424395,0.0074708922850409,0.0672214815402338
11069,0.5323877492277163,0.4504567823827863,0.2431386722209454
11070,0.2676868826401278,0.4891226012324438,0.1441667962467775
11071,0.9116654193369292,0.2718427712586286,0.3525474091916693
11072,0.3682904754332624,0.5461249256454944,0.2104636818606222
11073,0.0455535803722492,0.1545819111852453,0.0100819728416181
11074,0.3002496822608396,0.3236148153817671,0.0979642044651552
11075,0.5311493507229056,0.7132590996977856,0.3897759273494784
11076,0.4082525122224394,0.8738108758020808,0.4137257596773997
11077,0.2738631062562325,0.5893953779257798,0.1875751598818024
11078,0.1313331224910439,0.0748466240166744,0.0106997215235484
11079,0.819226083915302,0.6787647751505506,0.5648101621575403
11080,0.9962201311463036,0.8976228220478504,0.9027613498892468
11081,0.3295669081120451,0.5043280898613851,0.1750302637844735
11082,0.3816497339957257,0.4937057171067289,0.1928668621005106
11083,0.6180839880076985,0.9914411936990236,0.652058291330695
11084,0.7184954863165961,0.636315510607807,0.4620003262325008
11085,0.3920590071207382,0.8060513523178703,0.3613157146759378
11086,0.9049975485135044,0.6465114923229027,0.6058865333134117
11087,0.5600460896670457,0.2209218398186199,0.1535124411601818
11088,0.4504239361996282,0.2840860965417741,0.135792852970146
11089,0.6467213692532843,0.6657243009229205,0.4335598617133574
11090,0.9528754789165118,0.4560838332070868,0.499661352866644
11091,0.7946120279242406,0.4043590526800387,0.3618235488800305
11092,0.0400161386749925,0.0224525787448067,0.00098221260398
11093,0.3323348934063429,0.8843937000909836,0.372634323973228
11094,0.4705800599445727,0.884522426114433,0.4622071556311131
11095,0.3145412172685038,0.4609839643414413,0.1513846327654107
11096,0.7002402001038355,0.700758726600627,0.4940395476173561
11097,0.8263312678008269,0.177824306610287,0.2537901933014182
11098,0.731400076845263,0.5038250574377202,0.3840383156776989
11099,0.9894076637356376,0.4388778658035521,0.5134619351570887
11100,0.2725681377031154,0.6566318597371781,0.2173266558020941
11101,0.8750552757006415,0.4696589823830141,0.4551346772371071
11102,0.7666802989605003,0.4984481657623031,0.4028570791551041
11103,0.3622059857291357,0.2957206936130162,0.1089529568847688
11104,0.7341797342726115,0.0484245170548344,0.1541531839429816
11105,0.104083780725659,0.9170513013098271,0.2624634655358515
11106,0.7893928234989624,0.0122319641998218,0.1617366536630363
11107,0.5323706225727252,0.2813322644053622,0.1666523628839688
11108,0.2923121467390245,0.4476232496799571,0.137809140134696
11109,0.6558266023467656,0.3191012421018752,0.2392345789149793
11110,0.6416682349476801,0.551933242856782,0.3585941936247415
11111,0.2095019716462641,0.4616258726660774,0.1133716163740938
11112,0.0303997000532496,0.2554833517473622,0.0205721225503418
11113,0.4336551861353251,0.0880225825660413,0.0684978823457077
11114,0.5695546845737398,0.1375391014101491,0.1258425723124674
11115,0.876671180519501,0.4863336149282285,0.4676005189746581
11116,0.928286577889374,0.8459690964516811,0.7923508985643859
11117,0.5288449731081536,0.1006416950580782,0.0997344496290897
11118,0.7538601538236499,0.6772252477091283,0.5154850863158121
11119,0.4393362986288653,0.7921132082833158,0.381702679428603
11120,0.746138246147744,0.2767799873658661,0.2633652750822517
11121,0.2048169216757883,0.6682581055990074,0.1918669378135954
11122,0.3710926310117894,0.6866770704466749,0.2816271241165449
11123,0.6342756793250688,0.7078124454660073,0.4533663639728155
11124,0.018159330701475,0.8908339036683951,0.2079826631498211
11125,0.7225156241264991,0.3985371648001018,0.3163241065241202
11126,0.8355983158397609,0.2436959252443563,0.2931936438098484
11127,0.3991716680923481,0.5438600158201594,0.2238421273685986
11128,0.4479760929587332,0.0625501154207628,0.065600427622632
11129,0.8513462106072455,0.3339302310362966,0.3536034029669778
11130,0.7757129481248899,0.8832497275434789,0.6927246869550907
11131,0.2881711517714408,0.532072379860416,0.1693471305721633
11132,0.3240004627023726,0.4366874671349213,0.1456472193072997
11133,0.6789292696538457,0.2656913109033439,0.2245907774357581
11134,0.563240433015194,0.2503826585222262,0.1666190797517801
11135,0.1622417673239377,0.2366186118114425,0.0400434723888684
11136,0.3099532093934836,0.8292567651034083,0.3266653186383797
11137,0.9000509365578576,0.9850478083669358,0.8944482894156668
11138,0.6882261728631683,0.5348133292319696,0.3764995774395255
11139,0.9860484420695512,0.0798356408055384,0.285949000406991
11140,0.7670701930763588,0.7510599649320167,0.5801013835874999
11141,0.9420452486682236,0.8770788523748458,0.8329329143804
11142,0.2162048266719788,0.9312541088675214,0.3314158038331174
11143,0.7715428741381148,0.6287928595575177,0.4935695401259629
